question,label
2023년 십월 십구일 부터 이천이십오년 9월 28일 까지 출근하기 설정하다,S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Subject S-Action
6월 첫째 주 여행가기 알다,S-Date S-Date S-Date S-Subject S-Action
월요일 금요일 열네시 일정 부품 사러 가기 울리다,S-Date S-Date S-Time O S-Subject S-Subject S-Subject S-Action
넣다 한강 가기,S-Action S-Subject S-Subject
이천이십팔년 오월 14일 일정 실행하다 물 마시기,S-Date S-Date S-Date O S-Action S-Subject S-Subject
일정 잡다 명상 하다,O S-Action S-Subject S-Subject
2022년 칠월 3일 맞추다 공놀이하기,S-Date S-Date S-Date S-Action S-Subject
정해 낚시 하기 6월 첫째 주,S-Action S-Subject S-Subject S-Date S-Date S-Date
이천이십사년 9월 십칠일 일정 지정해주다,S-Date S-Date S-Date O S-Action
일정 응답하다 8월 둘째 주,O S-Action S-Date S-Date S-Date
다다음 달 등산 하다 가기 때리다,S-Date S-Date S-Subject S-Subject S-Subject S-Action
일주일 후 열네시 일분쯤 낚시 하다 알다,S-Date S-Date S-Time S-Time S-Subject S-Subject S-Action
이천삼십년 이월 17일 부터 이천이십이년 육월 이십삼일 까지 말해주다,S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Action
까지 다다음 주 추가하다 공부 하다,S-Date S-Date S-Date S-Action S-Subject S-Subject
공놀이하기 울리다 이십칠일,S-Subject S-Action S-Date
일정 설정하다 카약 이십팔일 네시,O S-Action S-Subject S-Date S-Time
서핑 응답하다,S-Subject S-Action
일정 낚시 하기 잡다 7월 오일,O S-Subject S-Subject S-Action S-Date S-Date
첫째 주 까지 운동하러 가기 설정하다,S-Date S-Date S-Date S-Subject S-Subject S-Action
공부하기 응답하다 이천이십삼년 8월 29일,S-Subject S-Action S-Date S-Date S-Date
일정 울리다 2027년 5월 28일,O S-Action S-Date S-Date S-Date
공부하기 잡다 둘째 주 까지,S-Subject S-Action S-Date S-Date S-Date
파티 하다 일정 응답하다 4일 후 23시,S-Subject S-Subject O S-Action S-Date S-Date S-Time
여행가기 일정 알다 토요일 일요일,S-Subject O S-Action S-Date S-Date
일정 설정하다 마라톤 참가하기,O S-Action S-Subject S-Subject
다음 주 목요일 사냥 가기 일정 등록하다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
일정 응답하다 전구 교체 하다,O S-Action S-Subject S-Subject S-Subject
이십사일 후 정오 44분 울리다 만화책 보기,S-Date S-Time S-Time S-Time S-Action S-Subject S-Subject
일정 등록하다 화요일 목요일,O S-Action S-Date S-Date
25일 빨래하기 실행하다,S-Date S-Subject S-Action
추가하다 다음 주 토요일,S-Action S-Date S-Date S-Date
화요일 수요일 일요일 일정 게임 말해주다,S-Date S-Date S-Date O S-Subject S-Action
빨래하기 일정 설정하다 이십팔일,S-Subject O S-Action S-Date
10일 뒤 이십사시 일정 휴가 짜다,S-Date S-Date S-Time O S-Subject S-Action
노래 부르다 가기 추가하다 다음 달 셋째 주,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
알다 사진 찍다 가기 십삼일 이십이시,S-Action S-Subject S-Subject S-Subject S-Date S-Time
일정 전구 교체 하다 실행하다 팔일 후 정오 28분,O S-Subject S-Subject S-Subject S-Action S-Date S-Time S-Time S-Time
회의 올리다,S-Subject S-Action
다다음 달 첫째 주 작곡 일정 울리다,S-Date S-Date S-Date S-Date S-Subject O S-Action
이천이십구년 십월 오일 까지 일정 스키 타다 실행하다,S-Date S-Date S-Date S-Date O S-Subject S-Subject S-Action
알다 게임,S-Action S-Subject
넣다 채소 물주기 화요일,S-Action S-Subject S-Subject S-Date
여행가기 일정 지정해주다,S-Subject O S-Action
일정 설정하다 낚시 하기 십구일 후 8시,O S-Action S-Subject S-Subject S-Date S-Date S-Time
산책하기 일정 말해주다 2024년 10월 30일,S-Subject O S-Action S-Date S-Date S-Date
짜다 목공 십이월 첫째 주 부터 둘째 까지,S-Action S-Subject S-Date S-Date S-Date S-Date S-Date S-Date
이십이일 부터 이십육일 까지 짜다 학교 가기,S-Date S-Date S-Date S-Date S-Action S-Subject S-Subject
꽃 돌보다 지정해주다 다다음 주 목요일,S-Subject S-Subject S-Action S-Date S-Date S-Date
일정 때리다 이천이십팔년 이월 이일,O S-Action S-Date S-Date S-Date
17일 후 지정해주다,S-Date S-Date S-Action
다다음 주 일정 줄넘기 하기 잡다,S-Date S-Date O S-Subject S-Subject S-Action
2023년 칠월 12일 일정 울리다 보드 게임,S-Date S-Date S-Date O S-Action S-Subject S-Subject
일정 잡다 파티 하다,O S-Action S-Subject S-Subject
2028년 3월 십이일 일정 낚시 하기 추가하다,S-Date S-Date S-Date O S-Subject S-Subject S-Action
채소 물주기 일정 맞추다 이천이십구년 오월 이십구일,S-Subject S-Subject O S-Action S-Date S-Date S-Date
과일 사 오기 일정 정해 22일 후,S-Subject S-Subject S-Subject O S-Action S-Date S-Date
10월 넷째 주 부터 셋째 까지 등록하다,S-Date S-Date S-Date S-Date S-Date S-Date S-Action
월요일 금요일 일요일 응답하다,S-Date S-Date S-Date S-Action
2029년 4월 십일일 춤추러 가기 잡다,S-Date S-Date S-Date S-Subject S-Subject S-Action
4월 첫째 주 알다 게임 하다,S-Date S-Date S-Date S-Action S-Subject S-Subject
구일 까지 낮 아홉시 사십일분 일정 춤추러 가기 알다,S-Date S-Date S-Time S-Time S-Time O S-Subject S-Subject S-Action
공부하기 정해 넷째 주 금요일 부터 월요일 까지,S-Subject S-Action S-Date S-Date S-Date S-Date S-Date S-Date
일정 게임 넣다 2029년 6월 21일 까지,O S-Subject S-Action S-Date S-Date S-Date S-Date
월요일 짜다 노래,S-Date S-Action S-Subject
넷째 주 일정 명상 하다 말해주다,S-Date S-Date O S-Subject S-Subject S-Action
십일월 셋째 주 줄넘기 하다 응답하다,S-Date S-Date S-Date S-Subject S-Subject S-Action
다음 주 수요일 페인 팅 일정 짜다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
마지막 주 추가하다 꽃 돌보다,S-Date S-Date S-Action S-Subject S-Subject
여행 가기 등록하다 목요일 부터 토요일 까지 열아홉시 35분에,S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date S-Time S-Time
치과 가기 짜다 12월 첫째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date
삼개월 뒤 일정 요리 하기 설정하다,S-Date S-Date O S-Subject S-Subject S-Action
정리하기 일정 지정해주다 다음 주,S-Subject O S-Action S-Date S-Date
삼십일 후 열아홉시 등록하다,S-Date S-Date S-Time S-Action
마라톤 참가하기 말해주다 월요일 일요일 밤 세시 27분쯤,S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time S-Time
18일 뒤 짜다,S-Date S-Date S-Action
일정 산책하기 지정해주다 다음 달 마지막 주,O S-Subject S-Action S-Date S-Date S-Date S-Date
운동 하다 가기 일정 때리다 이십일,S-Subject S-Subject S-Subject O S-Action S-Date
첫째 주 부터 까지 일정 알다 요리 하기,S-Date S-Date S-Date S-Date O S-Action S-Subject S-Subject
일정 넣다 낚시 하다,O S-Action S-Subject S-Subject
다다음 달 맞추다 노래,S-Date S-Date S-Action S-Subject
7월 넷째 주 공놀이하기 맞추다,S-Date S-Date S-Date S-Subject S-Action
일정 때리다 파티하기 11일 후 2시,O S-Action S-Subject S-Date S-Date S-Time
등록하다 삼일 뒤 저녁 4시,S-Action S-Date S-Date S-Time S-Time
일정 명상 하기 넣다,O S-Subject S-Subject S-Action
마라톤 참가 하다 실행하다 금요일 토요일 일요일 17시,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Time
여행가기 맞추다 2029년 사월 이십사일,S-Subject S-Action S-Date S-Date S-Date
구개월 후 일정 맞추다,S-Date S-Date O S-Action
일정 짜다 게임 하다 다음 달,O S-Action S-Subject S-Subject S-Date S-Date
다다음 달 첫째 주 관찰 하다 일정 잡다,S-Date S-Date S-Date S-Date S-Subject S-Subject O S-Action
다음 주 목요일 일요일 짜다 관찰하기,S-Date S-Date S-Date S-Date S-Action S-Subject
스키 타다 알다 3월 넷째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date
사진찍으러 가기 실행하다 둘째 주,S-Subject S-Subject S-Action S-Date S-Date
삼일 빨래 하다 짜다,S-Date S-Subject S-Subject S-Action
마지막 주 지정해주다 전구 교체 하다,S-Date S-Date S-Action S-Subject S-Subject S-Subject
까지 다다음 주 등산 하다 가기 등록하다,S-Date S-Date S-Date S-Subject S-Subject S-Subject S-Action
일정 짜다 이천이십오년 십이월 1일,O S-Action S-Date S-Date S-Date
일정 말해주다 운동 하다 가기 둘째 주,O S-Action S-Subject S-Subject S-Subject S-Date S-Date
6월 첫째 주 말해주다 산책 하다,S-Date S-Date S-Date S-Action S-Subject S-Subject
보드 게임 일정 정해 2023년 십이월 20일,S-Subject S-Subject O S-Action S-Date S-Date S-Date
2029년 2월 이십일일 짜다,S-Date S-Date S-Date S-Action
파티 하다 알다,S-Subject S-Subject S-Action
가구 만들기 말해주다 팔월 셋째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date
일정 울리다 1월 마지막 주,O S-Action S-Date S-Date S-Date
월요일 수요일 새벽 두시 십오분 치과 가기 잡다,S-Date S-Date S-Time S-Time S-Time S-Subject S-Subject S-Action
일정 장 보기 추가하다 8월 둘째 주,O S-Subject S-Subject S-Action S-Date S-Date S-Date
빨래하기 알다 2029년 칠월 오일,S-Subject S-Action S-Date S-Date S-Date
팔개월 후 잡다 카페 가기,S-Date S-Date S-Action S-Subject S-Subject
2028년 십월 십이일 일정 때리다 여행가기,S-Date S-Date S-Date O S-Action S-Subject
말해주다 7일 뒤,S-Action S-Date S-Date
2023년 일월 십육일 부터 2026년 팔월 십이일 까지 일정 실행하다 산책하기,S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Date O S-Action S-Subject
일정 잡다 낚시 하기,O S-Action S-Subject S-Subject
올리다 그글피,S-Action S-Date
칠일 뒤 짜다,S-Date S-Date S-Action
5일 후 이십사시 등록하다,S-Date S-Date S-Time S-Action
일정 말해주다 십일 24시,O S-Action S-Date S-Time
월요일 수요일 토요일 시내 가기 말해주다,S-Date S-Date S-Date S-Subject S-Subject S-Action
일정 알다 서핑 월요일 수요일 토요일 일요일 자정 십이분 전,O S-Action S-Subject S-Date S-Date S-Date S-Date S-Time S-Time S-Time
2027년 이월 24일 서핑 일정 맞추다,S-Date S-Date S-Date S-Subject O S-Action
정리하기 잡다 화요일 목요일 토요일 15시,S-Subject S-Action S-Date S-Date S-Date S-Time
28일 노래 부르다 가기 알다,S-Date S-Subject S-Subject S-Subject S-Action
25일 뒤 일정 지정해주다,S-Date S-Date O S-Action
일정 정해 세포 밥 주기,O S-Action S-Subject S-Subject S-Subject
일정 요리 하기 알다,O S-Subject S-Subject S-Action
6월 육일 일정 독서 하다 정해,S-Date S-Date O S-Subject S-Subject S-Action
모레 일정 잡다 식물에 물 주기,S-Date O S-Action S-Subject S-Subject S-Subject
이천이십팔년 8월 20일 일정 울리다,S-Date S-Date S-Date O S-Action
9월 6일 과일 사 오기 잡다,S-Date S-Date S-Subject S-Subject S-Subject S-Action
일정 잡다 주유 하다 1일 뒤,O S-Action S-Subject S-Subject S-Date S-Date
월요일 열일곱시 46분 일정 올리다 식물에 물 주기,S-Date S-Time S-Time O S-Action S-Subject S-Subject S-Subject
까지 다다음 주 일정 설정하다 마라톤 참가하기,S-Date S-Date S-Date O S-Action S-Subject S-Subject
수요일 5시 때리다,S-Date S-Time S-Action
실행하다 다다음 주 월요일,S-Action S-Date S-Date S-Date
꽃 돌보기 일정 응답하다,S-Subject S-Subject O S-Action
학원 가기 일정 알다,S-Subject S-Subject O S-Action
일정 과일 사 오기 정해,O S-Subject S-Subject S-Subject S-Action
때리다 도자기 굽기,S-Action S-Subject S-Subject
넷째 주 일정 넣다 산책하기,S-Date S-Date O S-Action S-Subject
짜다 목공 이천이십칠년 4월 이십칠일,S-Action S-Subject S-Date S-Date S-Date
월요일 수요일 목요일 울리다 줄넘기 하다,S-Date S-Date S-Date S-Action S-Subject S-Subject
십이개월 뒤 일정 설정하다 수영,S-Date S-Date O S-Action S-Subject
월요일 목요일 14시 10분쯤 말해주다 사진 찍다 가기,S-Date S-Date S-Time S-Time S-Action S-Subject S-Subject S-Subject
28일 후 독서하기 때리다,S-Date S-Date S-Subject S-Action
2029년 11월 이십일 일정 추가하다 춤추러 가기,S-Date S-Date S-Date O S-Action S-Subject S-Subject
일정 넣다 수요일 까지,O S-Action S-Date S-Date
까지 다다음 주 줄넘기 하다 알다,S-Date S-Date S-Date S-Subject S-Subject S-Action
일정 지정해주다 13일 뒤,O S-Action S-Date S-Date
십이개월 후 일정 말해주다 정리하기,S-Date S-Date O S-Action S-Subject
12일 뒤 식물 에 물 주기 일정 알다,S-Date S-Date S-Subject S-Subject S-Subject S-Subject O S-Action
일정 주유 하기 올리다 이천이십구년 6월 십오일,O S-Subject S-Subject S-Action S-Date S-Date S-Date
다다음 주 화요일 금요일 넣다 여행가기,S-Date S-Date S-Date S-Date S-Action S-Subject
금요일 까지 열다섯시 정해 부품 사르다 가기,S-Date S-Date S-Time S-Action S-Subject S-Subject S-Subject
이십오일 뒤 일정 여행가기 추가하다,S-Date S-Date O S-Subject S-Action
카드 놀이 일정 정해 다음 달,S-Subject S-Subject O S-Action S-Date S-Date
넣다 휴가,S-Action S-Subject
월요일 화요일 토요일 16시 30분 수영 응답하다,S-Date S-Date S-Date S-Time S-Time S-Subject S-Action
일정 올리다 삼월 십육일,O S-Action S-Date S-Date
공부하기 응답하다 둘째 주,S-Subject S-Action S-Date S-Date
일정 맥주 먹기 추가하다 이십이일 뒤 이십일시 22분,O S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time
짜다 페인 팅 화요일,S-Action S-Subject S-Subject S-Date
운동 하다 가기 일정 응답하다 이개월 후,S-Subject S-Subject S-Subject O S-Action S-Date S-Date
일정 지정해주다 낚시 하다 22일 뒤 밤 7시,O S-Action S-Subject S-Subject S-Date S-Date S-Time S-Time
첫째 주 지정해주다 전구 교체하기,S-Date S-Date S-Action S-Subject S-Subject
응답하다 수요일 이십이시 삼십삼분,S-Action S-Date S-Time S-Time
요리 하다 일정 알다 수요일 금요일,S-Subject S-Subject O S-Action S-Date S-Date
사진찍으러 가기 일정 때리다 2023년 3월 13일,S-Subject S-Subject O S-Action S-Date S-Date S-Date
등록하다 십이일 22시 16분쯤,S-Action S-Date S-Time S-Time
문 예 창작 수업 일정 등록하다 6월 넷째 주,S-Subject S-Subject S-Subject S-Subject O S-Action S-Date S-Date S-Date
일정 래프팅 등록하다 다음 주,O S-Subject S-Action S-Date S-Date
청소하기 일정 설정하다 다음 달,S-Subject O S-Action S-Date S-Date
때리다 운동하러 가기 다다음 주,S-Action S-Subject S-Subject S-Date S-Date
응답하다 첫째 주 부터 넷째 까지,S-Action S-Date S-Date S-Date S-Date S-Date
알다 구월 팔일,S-Action S-Date S-Date
일정 울리다 다음 달,O S-Action S-Date S-Date
일정 세포 밥 주기 잡다 둘째 주,O S-Subject S-Subject S-Subject S-Action S-Date S-Date
시내 가기 울리다 까지 다음 주,S-Subject S-Subject S-Action S-Date S-Date S-Date
이일 뒤 아홉시 오십삼분쯤 일정 운동하러 가기 지정해주다,S-Date S-Date S-Time S-Time O S-Subject S-Subject S-Action
일정 등록하다 목공 25일 뒤,O S-Action S-Subject S-Date S-Date
노래 일정 실행하다,S-Subject O S-Action
수영 등록하다 사월 4일,S-Subject S-Action S-Date S-Date
다다음 달 일정 게임하기 알다,S-Date S-Date O S-Subject S-Action
춤추러 가기 올리다,S-Subject S-Subject S-Action
일정 실행하다 등산하러 가기 다음 주 수요일 토요일,O S-Action S-Subject S-Subject S-Date S-Date S-Date S-Date
넷째 주 줄넘기 하기 말해주다,S-Date S-Date S-Subject S-Subject S-Action
8월 넷째 주 등산 하다 가기 일정 넣다,S-Date S-Date S-Date S-Subject S-Subject S-Subject O S-Action
일정 파티 하다 맞추다,O S-Subject S-Subject S-Action
짜다 청소하기 화요일 부터 까지 아홉시 22분,S-Action S-Subject S-Date S-Date S-Date S-Time S-Time
시내 가기 짜다 삼개월 뒤,S-Subject S-Subject S-Action S-Date S-Date
12월 첫째 주 주유 하기 추가하다,S-Date S-Date S-Date S-Subject S-Subject S-Action
관찰 하다 정해 구월 이십칠일,S-Subject S-Subject S-Action S-Date S-Date
채소 물주기 일정 응답하다 십사일,S-Subject S-Subject O S-Action S-Date
금요일 맞추다,S-Date S-Action
15일 뒤 3시 연어 먹기 짜다,S-Date S-Date S-Time S-Subject S-Subject S-Action
문예창작 수업 등록하다,S-Subject S-Subject S-Action
넷째 주 까지 때리다 트위터 업데이트,S-Date S-Date S-Date S-Action S-Subject S-Subject
과일 사 오기 말해주다 2021년 3월 23일,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date
먹이 주기 잡다 다다음 주,S-Subject S-Subject S-Action S-Date S-Date
30일 다섯시 춤추다 가기 때리다,S-Date S-Time S-Subject S-Subject S-Action
일정 공부 하다 추가하다 6월 첫째 주,O S-Subject S-Subject S-Action S-Date S-Date S-Date
일정 때리다 회의 구개월 뒤,O S-Action S-Subject S-Date S-Date
육개월 뒤 일정 실행하다 등산하러 가기,S-Date S-Date O S-Action S-Subject S-Subject
산책하기 일정 실행하다,S-Subject O S-Action
부품 사르다 가기 설정하다 2월 마지막 주,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date
문예창작 수업 일정 때리다 칠일 뒤,S-Subject S-Subject O S-Action S-Date S-Date
페인팅 실행하다,S-Subject S-Action
일요일 14시 삼십이분쯤 일정 추가하다 경마,S-Date S-Time S-Time O S-Action S-Subject
일정 채소 물 주기 등록하다,O S-Subject S-Subject S-Subject S-Action
28일 뒤 이십사시 일정 맞추다 카페 가기,S-Date S-Date S-Time O S-Action S-Subject S-Subject
헬스장 가기 넣다 17일 뒤,S-Subject S-Subject S-Action S-Date S-Date
17일 보드 게임 설정하다,S-Date S-Subject S-Subject S-Action
모임 가기 정해 셋째 주,S-Subject S-Subject S-Action S-Date S-Date
23일 뒤 때리다 정리 하다,S-Date S-Date S-Action S-Subject S-Subject
2023년 1월 19일 실행하다,S-Date S-Date S-Date S-Action
수요일 이십이시 19분쯤 일정 넣다 줄넘기 하다,S-Date S-Time S-Time O S-Action S-Subject S-Subject
일정 추가하다 식물에 물 주기,O S-Action S-Subject S-Subject S-Subject
다음 주 월요일 목요일 울리다,S-Date S-Date S-Date S-Date S-Action
둘째 주 꽃 돌보기 응답하다,S-Date S-Date S-Subject S-Subject S-Action
일정 잡다 관찰하기 금요일 21시 13분에,O S-Action S-Subject S-Date S-Time S-Time
일개월 후 울리다 독서하기,S-Date S-Date S-Action S-Subject
일정 관찰 하다 넣다,O S-Subject S-Subject S-Action
요가 하기 일정 올리다 넷째 주,S-Subject S-Subject O S-Action S-Date S-Date
팔일 후 열다섯시 43분쯤 일정 춤추러 가기 넣다,S-Date S-Date S-Time S-Time O S-Subject S-Subject S-Action
화요일 일요일 여행가기 일정 말해주다,S-Date S-Date S-Subject O S-Action
알다 만화책 보기,S-Action S-Subject S-Subject
추가하다 청소하기 일요일,S-Action S-Subject S-Date
이십이일 후 저녁 일곱시 추가하다 주유 하기,S-Date S-Date S-Time S-Time S-Action S-Subject S-Subject
일정 게임하기 잡다,O S-Subject S-Action
일정 실행하다 경마 1월 셋째 주 부터 둘째 까지,O S-Action S-Subject S-Date S-Date S-Date S-Date S-Date S-Date
칠월 첫째 주 일정 공부 하다 올리다,S-Date S-Date S-Date O S-Subject S-Subject S-Action
꽃 돌보다 일정 올리다 까지 다음 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
올리다 먹이 주기 이천이십삼년 8월 24일,S-Action S-Subject S-Subject S-Date S-Date S-Date
17일 후 일정 응답하다,S-Date S-Date O S-Action
일월 1일 일정 식물에 물 주기 지정해주다,S-Date S-Date O S-Subject S-Subject S-Subject S-Action
일정 게임 하다 짜다,O S-Subject S-Subject S-Action
2024년 이월 26일 운동하러 가기 일정 알다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
일정 공부하기 등록하다 셋째 주,O S-Subject S-Action S-Date S-Date
24일 뒤 18시 응답하다 요가 하다,S-Date S-Date S-Time S-Action S-Subject S-Subject
산책하기 말해주다 이십팔일 뒤 이십삼시,S-Subject S-Action S-Date S-Date S-Time
주유 하기 짜다 2일,S-Subject S-Subject S-Action S-Date
일정 울리다 이천이십오년 오월 13일,O S-Action S-Date S-Date S-Date
일정 응답하다 일일 뒤 23시 44분,O S-Action S-Date S-Date S-Time S-Time
구월 넷째 주 일정 퇴근 맞추다,S-Date S-Date S-Date O S-Subject S-Action
십일월 셋째 주 옷 사기 일정 정해,S-Date S-Date S-Date S-Subject S-Subject O S-Action
둘째 주 부터 넷째 까지 등록하다,S-Date S-Date S-Date S-Date S-Date S-Action
문예창작 수업 일정 등록하다,S-Subject S-Subject O S-Action
2024년 팔월 이십삼일 까지 일정 맞추다 출근 하다,S-Date S-Date S-Date S-Date O S-Action S-Subject S-Subject
수요일 밤 5시 37분 빨래하기 말해주다,S-Date S-Time S-Time S-Time S-Subject S-Action
일요일 24시 십오분쯤 지정해주다 줄넘기 하기,S-Date S-Time S-Time S-Action S-Subject S-Subject
울리다 페인팅 둘째 주,S-Action S-Subject S-Date S-Date
일정 잡다 전구 교체하기,O S-Action S-Subject S-Subject
모임 가기 일정 잡다 둘째 주 부터 마지막 까지,S-Subject S-Subject O S-Action S-Date S-Date S-Date S-Date S-Date
21일 부터 8일 까지 11시 45분쯤 정리하기 울리다,S-Date S-Date S-Date S-Date S-Time S-Time S-Subject S-Action
다다음 달 마지막 주 일정 관찰하기 올리다,S-Date S-Date S-Date S-Date O S-Subject S-Action
월차 일정 말해주다,S-Subject O S-Action
일요일 까지 때리다 공부 하다,S-Date S-Date S-Action S-Subject S-Subject
수영 일정 때리다,S-Subject O S-Action
맥주 먹기 지정해주다 셋째 주,S-Subject S-Subject S-Action S-Date S-Date
다다음 주 맞추다,S-Date S-Date S-Action
일정 추가하다 식물에 물 주기 2024년 칠월 십일일,O S-Action S-Subject S-Subject S-Subject S-Date S-Date S-Date
금요일 설정하다,S-Date S-Action
일정 울리다 공 놀이 하다,O S-Action S-Subject S-Subject S-Subject
일정 청소하기 지정해주다 다다음 주 화요일,O S-Subject S-Action S-Date S-Date S-Date
월요일 화요일 올리다 공놀이하기,S-Date S-Date S-Action S-Subject
첫째 주 까지 등록하다 드로잉 수업,S-Date S-Date S-Date S-Action S-Subject S-Subject
십육일 전구 교체 하다 일정 응답하다,S-Date S-Subject S-Subject S-Subject O S-Action
산책하기 일정 때리다 2024년 10월 오일,S-Subject O S-Action S-Date S-Date S-Date
2023년 9월 6일 정리하기 잡다,S-Date S-Date S-Date S-Subject S-Action
5월 첫째 주 말해주다,S-Date S-Date S-Date S-Action
사냥 가기 실행하다,S-Subject S-Subject S-Action
맞추다 학원 가기 까지 다다음 주,S-Action S-Subject S-Subject S-Date S-Date S-Date
요가 하다 알다 이천이십칠년 육월 16일,S-Subject S-Subject S-Action S-Date S-Date S-Date
19일 후 올리다,S-Date S-Date S-Action
일정 해외여행 짜다,O S-Subject S-Action
화요일 토요일 열다섯시 오십이분 청소 하다 일정 말해주다,S-Date S-Date S-Time S-Time S-Subject S-Subject O S-Action
일정 게임하기 올리다 이십구일 뒤 열세시,O S-Subject S-Action S-Date S-Date S-Time
오늘 일정 사진 찍다 가기 등록하다,S-Date O S-Subject S-Subject S-Subject S-Action
실행하다 관찰하기 다음 달 셋째 주,S-Action S-Subject S-Date S-Date S-Date S-Date
2023년 사월 8일 세포 밥 주기 잡다,S-Date S-Date S-Date S-Subject S-Subject S-Subject S-Action
다음 주 화요일 수요일 노래 부르러 가기 지정해주다,S-Date S-Date S-Date S-Date S-Subject S-Subject S-Subject S-Action
30일 뒤 이십삼시 밥 먹기 말해주다,S-Date S-Date S-Time S-Subject S-Subject S-Action
넷째 주 까지 일정 설정하다,S-Date S-Date S-Date O S-Action
칠개월 후 실행하다,S-Date S-Date S-Action
일정 설정하다 만화책 보기 31일 후 2시,O S-Action S-Subject S-Subject S-Date S-Date S-Time
일정 정해 요리 하다 토요일,O S-Action S-Subject S-Subject S-Date
먹이 주기 추가하다 일월 셋째 주 화요일 부터 목요일 까지,S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date S-Date S-Date S-Date
일정 맞추다 줄넘기 하기 이월 이일 부터 십월 5일 까지,O S-Action S-Subject S-Subject S-Date S-Date S-Date S-Date S-Date S-Date
화요일 수요일 이십시 일정 응답하다 영화 감상,S-Date S-Date S-Time O S-Action S-Subject S-Subject
일정 말해주다 꽃 돌보다 넷째 주,O S-Action S-Subject S-Subject S-Date S-Date
산책 하다 일정 맞추다 다다음 주,S-Subject S-Subject O S-Action S-Date S-Date
일정 꽃 돌보다 말해주다,O S-Subject S-Subject S-Action
토요일 일정 등록하다,S-Date O S-Action
일정 올리다 다다음 달,O S-Action S-Date S-Date
보드 게임 일정 정해 2028년 구월 12일,S-Subject S-Subject O S-Action S-Date S-Date S-Date
8일 새벽 4시 26분쯤 추가하다,S-Date S-Time S-Time S-Time S-Action
일정 정해 금요일,O S-Action S-Date
정해 스키 타다 7월 마지막 주,S-Action S-Subject S-Subject S-Date S-Date S-Date
다음 주 수요일 목요일 일요일 설정하다,S-Date S-Date S-Date S-Date S-Date S-Action
휴가 일정 잡다 까지 다음 주,S-Subject O S-Action S-Date S-Date S-Date
드로잉 수업 일정 울리다,S-Subject S-Subject O S-Action
여행 가기 일정 등록하다 목요일 이십사시 13분에,S-Subject S-Subject O S-Action S-Date S-Time S-Time
일정 말해주다 휴가 이일 뒤 20시 41분쯤,O S-Action S-Subject S-Date S-Date S-Time S-Time
넣다 수영 십일 뒤,S-Action S-Subject S-Date S-Date
노래 부르러 가기 일정 지정해주다 월요일 수요일,S-Subject S-Subject S-Subject O S-Action S-Date S-Date
사진찍으러 가기 일정 넣다 수요일 일요일,S-Subject S-Subject O S-Action S-Date S-Date
일요일 열여섯시 일정 낚시 하기 추가하다,S-Date S-Time O S-Subject S-Subject S-Action
월요일 금요일 토요일 일정 추가하다,S-Date S-Date S-Date O S-Action
일정 공놀이하기 추가하다 넷째 주,O S-Subject S-Action S-Date S-Date
일정 정리하기 말해주다 목요일 토요일 정오 십일분 후,O S-Subject S-Action S-Date S-Date S-Time S-Time S-Time
게임하기 정해 이천삼십년 10월 3일,S-Subject S-Action S-Date S-Date S-Date
일정 말해주다 채소 물주기,O S-Action S-Subject S-Subject
도자기 굽기 추가하다 다다음 달 둘째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
셋째 주 서핑 짜다,S-Date S-Date S-Subject S-Action
짜다 맥주 먹기,S-Action S-Subject S-Subject
헬스장 가기 알다 월요일 저녁 열두시 삼십삼분,S-Subject S-Subject S-Action S-Date S-Time S-Time S-Time
실행하다 이천이십일년 3월 이십사일,S-Action S-Date S-Date S-Date
일정 알다 사진 찍다 가기 화요일 수요일 목요일,O S-Action S-Subject S-Subject S-Subject S-Date S-Date S-Date
게임 말해주다,S-Subject S-Action
일정 낚시 하기 등록하다,O S-Subject S-Subject S-Action
까지 다음 주 휴가 일정 짜다,S-Date S-Date S-Date S-Subject O S-Action
다음 주 화요일 수요일 금요일 올리다 카페 가기,S-Date S-Date S-Date S-Date S-Date S-Action S-Subject S-Subject
16일 후 노래 추가하다,S-Date S-Date S-Subject S-Action
올리다 사진 찍다 가기 2024년 일월 28일 까지,S-Action S-Subject S-Subject S-Subject S-Date S-Date S-Date S-Date
3월 마지막 주 부터 까지 올리다 밥 먹기,S-Date S-Date S-Date S-Date S-Date S-Action S-Subject S-Subject
